bsn,name,rah,ram,ras,decd,decm,decs,glon,glat,vmag,vmag rank,spectype,specnum
6970,,18,35,2,-10,58,38,21.31,-1.40,5.14,1925,G8III,4
5607,,15,5,19,-41,4,2,328.44,15.08,5.15,1946,G8III,4
743,,2,38,2,72,49,6,130.71,11.58,5.16,1957,G8III,4
2049,,5,50,53,-52,6,32,259.64,-30.17,5.17,1982,G8III,4
5593,Eta Cir,15,4,48,-64,1,54,316.91,-4.84,5.17,1994,G8III,4
6729,95    Her,18,1,30,21,35,43,47.50,20.29,5.18,2019,G8III,4
694,64    And,2,24,25,50,0,24,137.86,-10.15,5.19,2029,G8III,4
3575,64Sig3Cnc,8,59,33,32,25,7,192.05,40.01,5.20,2056,G8III,4
5495,,14,47,1,-52,23,1,320.20,6.57,5.21,2080,G8III,4
592,49    Cas,2,5,31,76,6,54,127.44,13.90,5.22,2085,G8III,4
5888,34Ome Ser,15,50,18,2,11,47,10.54,40.50,5.23,2127,G8III,4
6468,Kap Ara,17,26,0,-50,38,1,339.60,-8.45,5.23,2129,G8III,4
1395,Eta Ret,4,21,53,-63,23,11,275.01,-40.52,5.24,2139,G8III,4
2399,,6,32,21,-37,41,48,246.04,-19.72,5.24,2140,G8III,4
30,Gam3Oct,0,10,2,-82,13,26,304.63,-34.77,5.28,2242,G8III,4
456,40    Cas,1,38,31,73,2,24,126.40,10.49,5.28,2243,G8III,4
776,Mu  Hyi,2,31,41,-79,6,34,297.19,-36.88,5.28,2247,G8III,4
1677,Bet Men,5,2,43,-71,18,52,282.77,-34.21,5.31,2327,G8III,4
5390,,14,24,49,-24,48,23,328.45,33.40,5.32,2360,G8III,4
7753,24    Vul,20,16,47,24,40,16,64.61,-5.97,5.32,2364,G8III,4
175,32    And,0,41,7,39,27,31,120.76,-23.37,5.33,2369,G8III,4
3807,,9,32,19,-40,38,58,267.13,7.99,5.35,2434,G8III,4
299,,1,2,49,-46,23,51,297.02,-70.60,5.36,2450,G8III,4
2152,37    Cam,6,9,59,58,56,9,155.18,17.94,5.36,2454,G8III,4
2377,Pi 2Dor,6,25,29,-69,41,25,280.04,-27.55,5.38,2510,G8III,4
5814,41    Lib,15,38,55,-19,18,7,348.63,28.35,5.38,2519,G8III,4
5450,,14,37,20,-46,8,2,321.41,12.90,5.41,2595,G8III,4
6287,,16,54,55,20,57,31,40.68,34.59,5.41,2598,G8III,4
3621,72Tau Cnc,9,8,0,29,39,15,196.07,41.28,5.43,2645,G8III,4
1290,37    Eri,4,10,23,-6,55,26,199.19,-38.76,5.44,2665,G8III,4
2684,45    Gem,7,8,22,15,55,51,200.47,10.86,5.44,2668,G8III,4
3902,Nu  Cha,9,46,21,-76,46,34,292.94,-17.65,5.45,2704,G8III,4
4253,,10,53,44,-2,7,45,254.14,49.26,5.45,2706,G8III,4
1304,,4,30,0,83,20,26,128.84,23.15,5.46,2722,G8III,4
2708,,7,10,19,-27,29,29,239.61,-8.37,5.46,2728,G8III,4
7506,10    Vul,19,43,43,25,46,19,61.61,0.98,5.49,2839,G8III,4
9012,20    Psc,23,47,57,-2,45,42,88.27,-61.28,5.49,2847,G8III,4
5173,86    Vir,13,45,56,-12,25,36,323.16,48.29,5.51,2903,G8III,4
3216,,8,19,32,75,45,25,138.47,31.61,5.54,2999,G8III,4
5362,,14,20,10,-43,3,32,319.69,16.91,5.56,3077,G8III,4
5481,32    Boo,14,41,44,11,39,38,7.46,59.86,5.56,3079,G8III,4
4779,,12,33,34,-12,49,49,296.18,49.81,5.58,3153,G8III,4
6807,,18,9,59,36,27,59,63.27,23.56,5.58,3161,G8III,4
5318,,14,14,43,-41,50,15,319.14,18.40,5.61,3272,G8III,4
6528,,17,30,55,31,9,30,55.03,29.87,5.61,3275,G8III,4
3851,43    Lyn,9,42,0,39,45,28,182.53,49.03,5.62,3293,G8III,4
3068,,7,51,43,-21,10,26,238.56,2.93,5.63,3323,G8III,4
7187,,18,56,26,65,15,29,95.68,23.95,5.63,3342,G8III,4
8909,,23,27,15,-58,28,34,322.23,-55.38,5.63,3346,G8III,4
7463,4Eps Sge,19,37,17,16,27,46,52.77,-2.32,5.66,3452,G8III,4
6130,,16,23,47,61,41,48,92.82,40.91,5.67,3484,G8III,4
525,,1,37,28,-84,46,11,301.70,-32.25,5.69,3530,G8III,4
3393,,8,24,20,-80,54,51,293.85,-23.26,5.69,3545,G8III,4
1109,,3,29,59,-78,21,7,293.79,-35.80,5.70,3578,G8III,4
3245,,8,19,17,62,30,26,154.00,33.93,5.71,3637,G8III,4
9081,Tau Phe,0,1,5,-48,48,36,323.79,-66.23,5.71,3670,G8III,4
60,,0,16,57,61,32,0,118.83,-1.06,5.74,3750,G8III,4
6691,,17,58,56,-36,51,30,354.57,-6.42,5.74,3786,G8III,4
1721,,5,14,29,-35,58,38,239.65,-34.30,5.76,3859,G8III,4
5617,,15,7,26,-49,5,18,324.63,7.97,5.77,3922,G8III,4
1987,,5,46,52,9,31,20,196.90,-9.71,5.79,4015,G8III,4
2014,,5,50,3,9,52,16,196.98,-8.85,5.80,4066,G8III,4
7065,,18,49,27,-45,48,37,350.33,-18.76,5.81,4137,G8III,4
8833,,23,13,27,11,3,54,87.78,-45.01,5.82,4181,G8III,4
2218,,6,13,54,-3,44,29,211.99,-10.05,5.83,4192,G8III,4
2388,,6,31,13,-35,15,33,243.53,-19.10,5.84,4232,G8III,4
5835,,15,38,34,50,25,24,80.80,50.74,5.84,4244,G8III,4
6648,,17,52,20,-34,25,0,356.03,-4.04,5.84,4249,G8III,4
6472,,17,24,42,-21,26,30,3.79,8.01,5.85,4295,G8III,4
9094,,0,2,36,66,5,56,118.01,3.70,5.86,4335,G8III,4
3513,,8,50,2,-29,27,47,252.90,9.15,5.87,4366,G8III,4
842,,2,51,42,46,50,31,143.38,-11.20,5.88,4401,G8III,4
3303,,8,29,46,67,17,51,148.07,34.30,5.88,4411,G8III,4
8506,,22,16,27,57,13,13,103.12,0.43,5.88,4440,G8III,4
659,,2,14,32,-41,10,0,257.70,-67.91,5.91,4547,G8III,4
7281,,19,14,40,-45,11,36,352.43,-22.76,5.92,4641,G8III,4
221,62    Psc,0,48,17,7,18,0,121.55,-55.56,5.93,4651,G8III,4
4907,,12,56,32,-72,11,7,303.33,-9.32,5.93,4683,G8III,4
1067,,3,30,45,6,11,19,178.04,-39.07,5.94,4715,G8III,4
1635,,5,2,23,-31,46,17,234.00,-35.92,5.94,4720,G8III,4
7629,,20,0,16,-37,42,8,2.86,-29.15,5.95,4810,G8III,4
6207,,16,44,40,-53,9,9,333.74,-4.85,5.96,4857,G8III,4
2610,,6,58,57,3,36,8,210.58,3.31,5.97,4891,G8III,4
102,,0,27,15,-25,32,50,47.84,-84.35,5.98,4928,G8III,4
2322,,6,23,38,-52,10,52,260.64,-25.23,5.98,4942,G8III,4
5636,,15,10,8,-38,47,33,330.48,16.55,5.98,4962,G8III,4
8972,,23,39,21,74,0,10,117.93,11.83,5.98,4976,G8III,4
216,60    Psc,0,47,24,6,44,27,121.13,-56.12,5.99,4978,G8III,4
1345,,4,18,16,-20,42,56,216.87,-42.62,6.00,5028,G8III,4
7299,,19,15,3,20,12,12,53.56,4.11,6.00,5072,G8III,4
805,,2,42,7,-38,23,2,245.90,-64.29,6.01,5086,G8III,4
1446,,4,33,48,9,24,47,186.77,-24.93,6.01,5090,G8III,4
3222,,8,12,60,16,30,51,206.54,25.27,6.01,5098,G8III,4
5840,19Tau6Ser,15,40,59,16,1,29,26.07,49.26,6.01,5114,G8III,4
6586,,17,44,56,-57,32,43,334.99,-14.37,6.01,5120,G8III,4
3269,,8,19,50,3,56,52,219.71,21.43,6.05,5320,G8III,4
6124,,16,26,50,2,20,51,16.87,32.91,6.07,5458,G8III,4
8063,,21,3,5,38,39,27,81.75,-5.32,6.07,5467,G8III,4
2230,8    Gem,6,16,19,23,58,12,187.72,3.50,6.08,5488,G8III,4
295,Ome Phe,1,2,2,-57,0,9,300.04,-60.07,6.11,5646,G8III,4
4992,,13,13,12,18,43,37,334.87,80.22,6.11,5688,G8III,4
5102,,13,32,48,24,20,47,18.61,80.28,6.11,5690,G8III,4
6121,,16,26,12,11,24,27,26.53,37.36,6.11,5696,G8III,4
319,75    Psc,1,6,34,12,57,22,128.64,-49.75,6.12,5723,G8III,4
3417,,8,32,42,-73,21,24,287.03,-19.14,6.12,5751,G8III,4
4393,,11,22,23,-44,38,45,286.70,15.40,6.12,5760,G8III,4
7271,,19,12,46,-50,29,11,346.77,-23.85,6.13,5840,G8III,4
7778,,20,20,21,14,34,9,56.50,-12.19,6.13,5847,G8III,4
1132,14    Tau,3,43,47,19,39,54,169.31,-27.30,6.14,5869,G8III,4
406,,1,24,49,-2,50,55,142.56,-64.44,6.15,5930,G8III,4
7144,,18,56,26,2,28,16,35.70,0.02,6.15,5982,G8III,4
3093,,7,56,24,4,29,9,216.37,16.49,6.17,6082,G8III,4
4524,,11,47,7,-35,54,25,288.58,25.17,6.17,6091,G8III,4
5701,28    Lib,15,20,54,-18,9,31,345.78,32.01,6.17,6106,G8III,4
7636,,19,59,23,1,22,40,42.11,-14.42,6.17,6118,G8III,4
4093,,10,25,17,-42,28,5,276.18,12.69,6.18,6163,G8III,4
101,10    Cet,0,26,37,0,2,59,109.50,-62.27,6.19,6196,G8III,4
2416,,6,33,26,-52,19,44,261.18,-23.80,6.19,6214,G8III,4
2955,,7,38,33,-38,46,52,252.47,-8.28,6.19,6218,G8III,4
3567,,8,57,42,9,23,16,219.06,32.28,6.19,6223,G8III,4
5896,,15,51,38,-14,8,1,355.27,29.89,6.19,6246,G8III,4
8900,,23,24,8,-18,41,15,51.13,-68.24,6.19,6272,G8III,4
3199,,8,9,10,-35,27,18,252.72,-1.34,6.20,6287,G8III,4
5286,,14,6,11,-43,5,31,317.15,17.71,6.20,6305,G8III,4
6069,,16,12,25,67,8,39,100.03,39.88,6.21,6379,G8III,4
7824,,20,28,17,2,56,13,47.24,-19.95,6.21,6394,G8III,4
3436,,8,43,0,46,54,4,173.08,38.13,6.22,6431,G8III,4
4569,,11,56,53,61,32,57,134.05,54.39,6.22,6436,G8III,4
7923,,20,41,58,17,31,17,62.00,-14.85,6.22,6472,G8III,4
8985,,23,41,55,57,15,36,113.61,-4.35,6.24,6580,G8III,4
819,,2,46,58,35,59,1,147.73,-21.26,6.25,6593,G8III,4
3585,,8,59,16,-28,48,22,253.67,11.13,6.25,6617,G8III,4
4777,20    Vir,12,33,3,10,17,44,287.63,72.62,6.26,6698,G8III,4
229,,0,48,57,-46,41,52,304.21,-70.42,6.27,6726,G8III,4
7311,,19,15,19,50,4,15,81.09,16.87,6.27,6787,G8III,4
7010,,18,39,52,7,21,30,38.19,5.91,6.28,6848,G8III,4
626,,2,13,21,74,1,40,128.58,12.06,6.29,6867,G8III,4
3252,,8,17,32,8,51,58,214.68,23.13,6.29,6883,G8III,4
742,,2,32,15,-36,25,39,242.77,-66.74,6.30,6935,G8III,4
4318,,11,6,6,-51,12,45,286.62,8.29,6.30,6966,G8III,4
5509,,14,47,32,-43,33,27,324.22,14.46,6.30,6975,G8III,4
7196,,18,58,60,50,48,34,80.84,19.57,6.30,6993,G8III,4
621,,2,10,8,53,50,35,134.48,-7.25,6.31,7014,G8III,4
7229,,19,2,7,52,15,40,82.47,19.59,6.31,7070,G8III,4
276,,0,57,55,13,41,45,125.34,-49.15,6.32,7092,G8III,4
636,,2,10,5,-43,48,56,264.54,-66.99,6.32,7095,G8III,4
4727,,12,25,6,63,48,10,127.76,53.08,6.32,7134,G8III,4
3336,,8,27,16,-31,40,23,251.71,3.91,6.33,7201,G8III,4
7666,,19,58,42,70,22,1,102.91,20.06,6.33,7241,G8III,4
2307,,6,23,14,-31,47,24,239.47,-19.45,6.34,7275,G8III,4
4019,,10,13,57,-40,18,38,273.13,13.28,6.35,7366,G8III,4
8589,,22,32,19,54,2,15,103.32,-3.45,6.35,7406,G8III,4
8831,,23,13,4,29,26,30,98.52,-28.73,6.35,7407,G8III,4
2073,,5,51,23,-64,2,1,273.46,-30.72,6.36,7424,G8III,4
6915,,18,29,13,-43,50,45,350.84,-14.70,6.36,7457,G8III,4
2531,,6,43,37,-73,7,5,284.02,-26.43,6.37,7502,G8III,4
4741,,12,27,42,8,36,37,284.96,70.65,6.37,7523,G8III,4
3231,,8,14,21,13,2,54,210.19,24.19,6.38,7590,G8III,4
3427,39    Cnc,8,40,6,20,0,28,205.51,32.54,6.39,7673,G8III,4
4078,,10,23,42,29,36,57,199.69,57.54,6.39,7679,G8III,4
8320,,21,45,45,35,51,26,85.82,-13.30,6.40,7786,G8III,4
4877,,12,51,23,-10,20,18,302.91,52.53,6.41,7839,G8III,4
7967,,20,44,33,69,45,7,104.41,16.37,6.41,7860,G8III,4
8365,,21,55,56,-30,36,23,17.01,-51.66,6.41,7865,G8III,4
2098,,5,56,49,-31,58,34,237.68,-24.82,6.44,8001,G8III,4
2407,,6,33,10,-38,37,31,247.03,-19.88,6.44,8002,G8III,4
5007,,13,16,14,19,3,6,339.43,80.12,6.45,8092,G8III,4
4014,22    LMi,10,15,6,31,28,5,196.10,55.82,6.46,8156,G8III,4
2054,,5,57,5,49,1,46,163.58,11.96,6.47,8194,G8III,4
5077,,13,28,26,40,43,47,95.99,74.40,6.47,8206,G8III,4
5298,96    Vir,14,9,1,-10,20,4,332.20,48.08,6.47,8209,G8III,4
1425,,4,30,2,10,15,45,185.41,-25.18,6.48,8242,G8III,4
4542,,11,50,37,-27,16,40,286.67,33.67,6.48,8259,G8III,4
5046,,13,23,52,-49,49,23,308.29,12.71,6.48,8261,G8III,4
3666,,9,19,56,74,0,59,138.66,35.89,6.50,8372,G8III,4
7931,,20,45,13,-27,14,50,17.60,-35.85,6.50,8399,G8III,4
5237,,13,55,45,-31,17,6,318.73,29.61,6.51,8430,G8III,4
2908,,7,33,13,-43,5,11,255.87,-11.16,6.52,8466,G8III,4
4987,,13,12,36,18,45,6,334.19,80.31,6.53,8512,G8III,4
1506,55    Eri,4,43,35,-8,47,46,205.96,-32.37,6.70,8921,G8III,4
1548,,4,48,34,-43,58,48,248.99,-40.07,6.72,8943,G8III,4
4382,12Del Crt,11,19,21,-14,46,43,272.07,42.51,3.56,309,G8III-IV,4
8961,16Lam And,23,37,34,46,27,29,109.90,-14.53,3.82,418,G8III-IV,4
8499,43The Aqr,22,16,50,-7,47,0,53.51,-48.62,4.16,616,G8III-IV,4
7478,12Phi Cyg,19,39,23,30,9,12,64.95,3.97,4.69,1114,G8III-IV,4
5535,11    Lib,14,51,1,-2,17,57,352.08,48.82,4.94,1505,G8III-IV,4
7333,26    Aql,19,20,33,-5,24,57,31.39,-8.93,5.01,1645,G8III-IV,4
7794,,20,23,11,5,20,35,48.75,-17.63,5.31,2343,G8III-IV,4
8807,5    Psc,23,8,41,2,7,40,78.61,-51.68,5.40,2579,G8III-IV,4
8594,,22,33,41,56,37,30,104.80,-1.32,5.71,3667,G8III-IV,4
833,Gam Hor,2,45,28,-63,42,16,284.11,-49.05,5.74,3754,G8III-IV,4
1360,,4,20,41,6,7,51,187.61,-29.49,5.77,3896,G8III-IV,4
4762,75    UMa,12,30,4,58,46,3,128.18,58.14,6.08,5497,G8III-IV,4
8827,60    Peg,23,11,49,26,50,50,96.95,-30.95,6.17,6132,G8III-IV,4
503,,1,43,50,32,11,30,135.65,-29.38,6.34,7261,G8III-IV,4
8261,,21,36,14,30,3,20,80.23,-16.20,6.36,7471,G8III-IV,4
6359,,17,6,13,10,27,15,30.51,28.07,6.37,7538,G8III-IV,4
5483,,14,41,54,21,7,25,25.53,64.15,6.38,7609,G8III-IV,4
619,,2,8,34,44,27,34,137.14,-16.27,6.42,7877,G8III-IV,4
3633,,9,14,3,71,39,21,141.50,36.59,6.55,8596,G8III-IV,4
5613,,15,3,37,34,33,58,55.89,60.82,6.59,8737,G8III-IV,4
6902,,18,25,39,8,1,55,37.21,9.36,5.65,3416,G8III-IV+A0V,4
3709,27    Hya,9,20,29,-9,33,21,241.08,27.11,4.80,1261,G8III-IV+F5V,4
8696,,22,51,23,61,41,49,109.20,2.07,5.60,3247,G8III-IV+G2IV,4
645,,2,13,36,51,3,57,135.85,-9.73,5.31,2322,G8III:,4
2642,,7,6,1,59,48,7,156.56,25.00,6.44,8004,G8III:,4
5799,14    Ser,15,36,34,0,33,42,4.89,41.63,6.51,8435,G8III+A,4
2024,,5,50,30,2,1,28,204.02,-12.57,5.98,4938,G8III+A0IV,4
7140,,18,54,53,33,58,7,64.18,14.11,6.02,5191,G8III+A2,4
915,23Gam Per,3,4,48,53,30,23,142.07,-4.34,2.93,159,G8III+A2V,4
3534,,8,52,39,-36,32,44,258.79,5.12,6.42,7892,G8III+A3-5V,4
1230,,4,10,3,80,41,55,130.51,20.91,5.10,1811,G8III+A6V,4
6524,,17,31,21,2,43,28,26.03,19.03,5.59,3204,G8III+A7,4
385,42    Cet,1,19,48,0,30,32,138.45,-62.52,5.87,4340,G8III+A7V,4
2423,6Nu 1CMa,6,36,23,-18,39,36,228.11,-11.61,5.70,3585,G8III+F3IV-V,4
5371,,14,22,37,-58,27,34,314.64,2.33,4.92,1462,G8III+F5V,4
4894,35    Com,12,53,18,21,14,42,307.21,84.10,4.90,1430,G8III+F6V,4
8486,Mu 1Gru,22,15,37,-41,20,48,358.65,-55.16,4.79,1250,G8III+G,4
2985,77Kap Gem,7,44,27,24,23,53,195.85,21.97,3.57,313,G8IIIa,4
1464,52Ups2Eri,4,35,33,-30,33,44,231.01,-41.31,3.82,413,G8IIIa,4
4514,27Zet Crt,11,44,46,-18,21,3,281.53,41.73,4.73,1160,G8IIIa,4
8667,47Lam Peg,22,46,32,23,33,56,89.26,-31.02,3.95,493,G8IIIa*,4
4932,47Eps Vir,13,2,11,10,57,33,312.34,73.63,2.83,139,G8IIIab,4
5692,,15,18,25,20,34,22,29.93,55.89,5.70,3604,G8IIIaBa0.3,4
5602,42Bet Boo,15,1,57,40,23,26,67.62,60.04,3.50,287,G8IIIaBa0.3Fe-0.5,4
4608,9Omi Vir,12,5,13,8,43,59,270.07,68.60,4.12,593,G8IIIaCN-1Ba1CH1,4
7488,6Bet Sge,19,41,3,17,28,34,54.10,-2.60,4.37,784,G8IIIaCN0.5,4
4997,,13,13,43,40,9,10,104.83,76.18,4.92,1461,G8IIIaCN0.5,4
7754,6Alp2Cap,20,18,3,-12,32,41,31.10,-24.81,3.57,316,G8IIIb,4
271,38Eta And,0,57,12,23,25,3,124.65,-39.43,4.42,818,G8IIIb,4
8449,27Pi 1Peg,22,9,14,33,10,20,87.93,-18.45,5.58,3172,G8IIIb,4
6087,,16,20,4,21,7,57,37.59,42.35,6.05,5341,G8IIIb,4
566,Chi Eri,1,55,58,-51,36,32,280.88,-62.67,3.70,360,G8IIIbCNIV,4
265,28Ups2Cas,0,56,40,59,10,52,123.60,-3.68,4.63,1030,G8IIIbFe-0.5,4
5966,5    Her,16,1,14,17,49,6,31.20,45.44,5.12,1873,G8IIIbFe-0.5,4
4400,79    Leo,11,24,2,1,24,28,260.09,56.83,5.39,2541,G8IIICN-0.5,4
6791,,18,7,29,43,27,42,70.55,25.90,5.00,1624,G8IIICN-1CH-3,4
6152,,16,30,34,20,28,45,37.79,39.82,5.25,2186,G8IIICN-2CH-1,4
8252,73Rho Cyg,21,33,59,45,35,31,90.74,-4.58,4.02,535,G8IIIFe-0.5,4
1784,29    Ori,5,23,57,-7,48,29,209.98,-22.98,4.14,601,G8IIIFe-0.5,4
4171,Phi3Hya,10,38,35,-16,52,36,262.88,35.46,4.91,1444,G8IIIFe-0.5,4
4667,7    Com,12,16,21,23,56,43,232.90,81.47,4.95,1524,G8IIIFe-0.5,4
5681,49Del Boo,15,15,30,33,18,53,53.12,58.43,3.47,280,G8IIIFe-1,4
1995,29Tau Aur,5,49,11,39,10,52,171.58,5.91,4.52,920,G8IIIFe-1,4
4837,,12,43,38,-1,34,37,298.88,61.23,5.93,4681,G8IIIp,4
6757,,18,6,7,0,26,48,27.31,9.86,6.34,7312,G8IIp,4
7602,60Bet Aql,19,55,19,6,24,24,46.13,-11.09,3.71,366,G8IV,4
3422,34    Lyn,8,41,1,45,50,2,174.42,37.76,5.37,2478,G8IV,4
2660,,7,6,12,34,28,26,182.69,17.78,5.55,3033,G8IV,4
3400,,8,38,22,53,24,5,164.89,37.21,5.66,3440,G8IV,4
8166,,21,20,50,32,27,10,79.60,-12.18,5.68,3521,G8IV,4
978,,3,16,35,32,11,1,155.47,-21.36,6.06,5372,G8IV,4
8734,,22,58,16,-2,23,43,70.47,-53.32,6.16,6059,G8IV,4
4087,,10,23,40,-41,57,12,275.64,12.96,6.27,6763,G8IV,4
8268,,21,39,6,-33,40,45,11.74,-48.38,6.28,6855,G8IV,4
396,,1,23,38,34,14,45,130.47,-28.16,6.29,6866,G8IV,4
6995,,18,37,9,16,11,54,45.92,10.40,6.29,6910,G8IV,4
8142,,21,18,54,-28,45,56,17.89,-43.43,6.40,7782,G8IV,4
8778,,23,3,22,58,33,53,109.22,-1.40,6.43,7990,G8IV,4
8784,,23,5,6,16,33,47,89.29,-39.26,6.44,8046,G8IV,4
6950,,18,30,42,20,48,55,49.55,13.72,6.50,8393,G8IV,4
8653,,22,43,43,10,56,21,79.52,-40.92,6.51,8450,G8IV,4
2083,,5,54,11,-50,21,43,257.72,-29.44,6.52,8462,G8IV,4
2394,8    Lyn,6,37,41,61,28,52,153.87,22.04,5.94,4728,G8IV-V,4
1362,,4,20,39,-6,14,44,200.02,-36.20,6.27,6734,G8IV:,4
7373,31    Aql,19,24,58,11,56,40,47.36,-1.86,5.16,1969,G8IVHdel 1,4
774,,2,47,48,81,26,54,127.33,19.59,5.78,3951,G8pBa3,4
509,52Tau Cet,1,44,4,-15,56,15,173.19,-73.43,3.50,286,G8V,4
1008,,3,19,56,-43,4,11,250.78,-56.11,4.27,678,G8V,4
4496,61    UMa,11,41,3,34,12,6,183.53,73.32,5.33,2384,G8V,4
3815,11    LMi,9,35,40,35,48,37,188.49,47.81,5.41,2591,G8V,4
159,,0,37,21,-24,46,2,68.68,-86.03,5.57,3096,G8V,4
3522,55Rho1Cnc,8,52,36,28,19,51,196.79,37.71,5.95,4782,G8V,4
8829,,23,14,7,-62,42,0,320.42,-51.00,6.12,5791,G8V,4
5273,,14,3,32,10,47,12,352.46,66.45,6.30,6973,G8V,4
7345,,19,19,39,37,19,50,69.45,10.93,6.31,7073,G8V,4
7368,,19,23,34,33,13,20,66.07,8.38,6.37,7551,G8V,4
7898,,20,40,12,-23,46,26,21.25,-33.77,6.37,7554,G8V,4
2997,,7,56,17,80,15,56,133.68,29.44,6.56,8621,G8V,4
5544,37Xi  Boo,14,51,23,19,6,4,23.09,61.36,4.55,957,G8Ve+K4Ve,4
4550,,11,52,59,37,43,7,168.42,73.69,6.45,8090,G8Vp,4
5297,,14,9,55,-53,26,21,314.58,7.65,4.75,1190,G9-III,4
8852,6Gam Psc,23,17,10,3,16,56,82.47,-52.02,3.69,359,G9-III:Fe-2,4
6884,Zet Sct,18,23,40,-8,56,3,21.81,2.03,4.68,1100,G9-IIIbFe-0.5,4
7942,52    Cyg,20,45,40,30,43,11,73.30,-7.63,4.22,641,G9.5III,4
918,,3,5,32,56,42,21,140.59,-1.50,4.76,1197,G9.5III,4
3441,9    Hya,8,41,43,-15,56,36,240.63,15.71,4.88,1400,G9.5III,4
2392,,6,32,47,-11,9,59,220.85,-9.17,6.24,6544,G9.5III:Ba3,4
2012,32Nu  Aur,5,51,29,39,8,55,171.84,6.28,3.97,501,G9.5III*,4
6075,2Eps Oph,16,18,19,-4,41,33,8.56,30.81,3.24,222,G9.5IIIbFe-0.5,4
188,16Bet Cet,0,43,35,-17,59,12,111.31,-80.68,2.04,53,G9.5IIICH-1,4
1409,74Eps Tau,4,28,37,19,10,49,177.60,-19.92,3.53,294,G9.5IIICN0.5,4
3809,,9,35,4,39,37,17,182.83,47.71,4.81,1272,G9.5IIIFe-1,4
7595,59Xi  Aql,19,54,15,8,27,41,47.81,-9.85,4.71,1142,G9+IIIb,4
8952,,23,34,59,71,38,32,116.93,9.67,5.84,4256,G9Ib,4
5089,,13,31,3,-39,24,27,311.22,22.83,3.88,459,G9Ib*,4
2048,,5,54,13,10,35,13,196.87,-7.61,6.12,5736,G9II,4
3547,16Zet Hya,8,55,24,5,56,44,222.34,30.20,3.11,192,G9II-III,4
1195,,3,49,27,-36,12,1,237.88,-51.40,4.17,617,G9II-III,4
7310,57Del Dra,19,12,33,67,39,42,98.65,23.00,3.07,188,G9III,4
7328,1Kap Cyg,19,17,6,53,22,7,84.40,17.85,3.77,394,G9III,4
8789,86    Aqr,23,6,41,-23,44,35,35.23,-66.15,4.47,873,G9III,4
9067,27    Psc,23,58,40,-3,33,22,92.51,-63.27,4.86,1380,G9III,4
4728,6    CVn,12,25,51,39,1,7,145.50,76.97,5.02,1657,G9III,4
5366,102Ups Vir,14,19,33,-2,15,56,342.25,53.74,5.14,1922,G9III,4
8285,41    Cap,21,42,1,-23,15,46,27.21,-47.22,5.24,2160,G9III,4
4815,26    Com,12,39,7,21,3,45,277.43,83.32,5.46,2735,G9III,4
7901,75    Dra,20,28,15,81,25,22,114.41,23.36,5.46,2748,G9III,4
8552,Nu  Gru,22,28,39,-39,7,55,1.71,-58.04,5.47,2787,G9III,4
22,87    Peg,0,9,2,18,12,43,108.99,-43.51,5.53,2955,G9III,4
2333,,6,27,20,2,54,29,207.59,-4.02,5.55,3031,G9III,4
8802,,23,8,21,-28,49,24,22.62,-67.22,5.60,3248,G9III,4
5149,2    Boo,13,41,2,22,29,45,13.26,77.84,5.62,3295,G9III,4
1535,,4,51,9,48,44,27,157.78,2.79,5.66,3433,G9III,4
3653,,9,11,59,-19,44,52,248.37,19.15,5.73,3724,G9III,4
4609,,12,5,15,76,54,21,126.32,39.92,5.80,4083,G9III,4
3200,,8,13,50,56,27,8,161.31,33.58,5.85,4271,G9III,4
651,,2,13,1,-21,0,1,199.11,-70.43,5.86,4307,G9III,4
6606,,17,37,9,72,27,21,103.38,31.35,5.86,4326,G9III,4
2778,,7,19,22,2,44,26,213.67,7.46,5.89,4459,G9III,4
8979,,23,41,9,-11,40,50,72.64,-67.40,5.89,4491,G9III,4
956,,3,13,24,48,10,37,145.96,-8.25,5.90,4500,G9III,4
527,,1,48,26,3,41,8,149.17,-56.25,5.91,4546,G9III,4
1159,,3,46,10,6,48,11,180.67,-35.81,5.91,4550,G9III,4
9041,24    Psc,23,52,56,-3,9,20,90.15,-62.24,5.93,4704,G9III,4
5180,,13,46,19,38,30,14,81.11,73.84,5.94,4739,G9III,4
8643,,22,41,36,41,32,58,98.35,-15.04,5.94,4764,G9III,4
1514,,4,46,44,40,18,46,163.73,-3.23,5.97,4882,G9III,4
5203,,13,42,23,82,45,9,121.01,34.18,5.98,4960,G9III,4
2436,,6,39,5,22,1,51,191.86,7.27,6.04,5252,G9III,4
8927,,23,30,40,38,39,43,106.08,-21.55,6.05,5361,G9III,4
5976,43    Ser,16,3,46,4,59,12,15.97,39.20,6.08,5504,G9III,4
7626,,19,55,22,58,15,1,91.35,15.00,6.09,5567,G9III,4
6563,,17,35,42,37,18,6,62.20,30.40,6.10,5629,G9III,4
920,,3,5,40,56,4,7,140.92,-2.04,6.11,5654,G9III,4
1413,,4,28,4,1,51,31,192.88,-30.40,6.15,5937,G9III,4
8274,,21,38,45,25,29,56,77.29,-19.84,6.16,6055,G9III,4
1994,,5,52,56,68,28,17,145.13,19.98,6.20,6281,G9III,4
4272,,10,59,57,77,46,12,130.13,37.76,6.20,6297,G9III,4
775,,2,38,37,3,26,35,167.32,-49.96,6.21,6341,G9III,4
4484,,11,38,24,-2,26,10,269.29,55.59,6.22,6434,G9III,4
